category,opendb_id,name,manufacturer,part_numbers,socket,cpu_tdp_w,motherboard_ram_type,motherboard_form_factor,ram_type,ram_generation,ram_capacity_gb,ram_modules_quantity,gpu_tdp_w,gpu_memory_gb,psu_wattage_w,psu_efficiency_rating,case_form_factor,case_supported_motherboard_form_factors,storage_type,storage_interface,storage_nvme,storage_capacity_gb,price,score,reviews,pricing_match_sku,source_file
Motherboard,a9062439-82e0-439b-a53e-611b5c62fd42,Asus B550 TUF GAMING B550-PLUS (WI-FI) DDR4 ATX,ASUS,TUF GAMING B550-PLUS (WI-FI)|90MB15D0-M0EAY0|90MB15D0-MVAAY0,AM4,,DDR4,ATX,,DDR4,,,,,,,,,,,,,173.6942149,0,0,90MB15D0-M0EAY0,Motherboard/a9062439-82e0-439b-a53e-611b5c62fd42.json
Motherboard,aab6da00-a3f4-48e5-bebf-ebc3181ac91f,MSI A520M-A PRO Micro ATX AM4,MSI,A520M-A PRO|7C96-001R|911-7C96-001,AM4,,DDR4,Micro ATX,,,,,,,,,,,,,,,54.70247934,10,1,911-7C96-001,Motherboard/aab6da00-a3f4-48e5-bebf-ebc3181ac91f.json
Motherboard,acbfdf88-6ba3-4417-892e-73ca83ad386c,Asus AMD TRX40 Prime TRX40-Pro sTRX4 DDR4 ATX,ASUS,Prime TRX40-Pro|90MB12F0-M0EAY0,sTRX4,,DDR4,ATX,,DDR4,,,,,,,,,,,,,347,9.5,4,90MB12F0-M0EAY0,Motherboard/acbfdf88-6ba3-4417-892e-73ca83ad386c.json
Motherboard,ae0e3320-be85-432f-91f3-199a84ef6334,MSI X570 MEG UNIFY DDR4 ATX,MSI,MEG X570 UNIFY|X570UNIFY|7C35-010R|911-7C35-009,AM4,,DDR4,ATX,,DDR4,,,,,,,,,,,,,304.9,9.56,9,911-7C35-009,Motherboard/ae0e3320-be85-432f-91f3-199a84ef6334.json
Motherboard,ae59c3d6-94ad-4eb5-a28a-8a5952246242,ASRock Z390 Taichi Ultimate DDR4 ATX,ASRock,Z390 Taichi Ultimate|90-MXB8G0-A0UAYZ,LGA 1151,,DDR4,ATX,,DDR4,,,,,,,,,,,,,287,10,3,90-MXB8G0-A0UAYZ,Motherboard/ae59c3d6-94ad-4eb5-a28a-8a5952246242.json
Motherboard,b05e01d5-babf-4126-8553-6c281f0c7e12,Asus Z390-PLUS TUF GAMING (WI-FI) DDR4 ATX,ASUS,TUF Z390-PLUS GAMING (WI-FI)|90MB0Z90-M0EAY0|TUF Z390-Plus Gaming (Wi-Fi),LGA 1151,,DDR4,ATX,,DDR4,,,,,,,,,,,,,175.9,8.91,44,90MB0Z90-M0EAY0,Motherboard/b05e01d5-babf-4126-8553-6c281f0c7e12.json
Motherboard,b068a8af-cd26-4ca7-9fda-6de94b1d74df,ASUS B360 TUF PLUS GAMING DDR4 ATX,ASUS,TUF B360-PLUS GAMING|90MB0X10-M0EAY0,LGA 1151,,DDR4,ATX,,DDR4,,,,,,,,,,,,,101.0330579,9.26,19,90MB0X10-M0EAY0,Motherboard/b068a8af-cd26-4ca7-9fda-6de94b1d74df.json
Motherboard,b0dba118-caa7-4a04-b622-c0433fb81586,ROG STRIX B450-F GAMING,ASUS,ROG STRIX B450-F GAMING|90MB0YS0-M0EAY0|90MB0YS0-MVAAY0,AM4,,DDR4,ATX,,,,,,,,,,,,,,,129.91,9.44,418,90MB0YS0-M0EAY0,Motherboard/b0dba118-caa7-4a04-b622-c0433fb81586.json
Motherboard,b18300c5-cecd-4e95-baa6-9d6cfef26525,Gigabyte Z390 DESIGNARE LGA1151 DDR4 ATX,Gigabyte,Z390 DESIGNARE,LGA 1151,,DDR4,ATX,,DDR4,,,,,,,,,,,,,299.9,9.29,17,Z390 DESIGNARE,Motherboard/b18300c5-cecd-4e95-baa6-9d6cfef26525.json
Motherboard,b1f880ef-2da7-4580-9c9d-0f0713783c18,ASRock B460 M-HDV LGA1200 DDR4 Micro ATX,ASRock,B460M-HDV|90-MXBD30-A0UAYZ,LGA 1200,,DDR4,Micro ATX,,DDR4,,,,,,,,,,,,,78.68595041,0,0,90-MXBD30-A0UAYZ,Motherboard/b1f880ef-2da7-4580-9c9d-0f0713783c18.json
Motherboard,b2f4e0a0-b8c7-42df-a57f-2ed98ed8e271,ASRock X299 OC Formula LGA2066 DDR4 ATX,ASRock,X299 OC Formula|90-MXB5T0-A0UAYZ,LGA 2066,,DDR4,ATX,,DDR4,,,,,,,,,,,,,334.94,0,0,X299 OC Formula,Motherboard/b2f4e0a0-b8c7-42df-a57f-2ed98ed8e271.json
Motherboard,b3372069-8940-4dfd-bc2a-870602ad012c,GIGABYTE X570 AORUS ULTRA AMD Ryzen 3000 PCIe 4.0 SATA 6Gb/s USB 3.2 AMD X570 ATX Motherboard,Gigabyte,X570 AORUS ULTRA|MB-234146|889523017852,AM4,,DDR4,ATX,,,,,,,,,,,,,,,299.9,8.69,35,X570 AORUS ULTRA,Motherboard/b3372069-8940-4dfd-bc2a-870602ad012c.json
Motherboard,b5e1ecc1-ad4f-4696-861e-273259db6079,Asus H410 PRIME H410M-A LGA1200 DDR4 Micro ATX,ASUS,PRIME H410M-A|90MB13G0-M0EAY0,LGA 1200,,DDR4,Micro ATX,,DDR4,,,,,,,,,,,,,68.99,8,3,90MB13G0-M0EAY0,Motherboard/b5e1ecc1-ad4f-4696-861e-273259db6079.json
Motherboard,b82f8651-862d-4cf0-af3c-6fdeee670dc4,Asus B450M-PLUS TUF GAMING AM4 DDR4 Micro ATX,ASUS,B450M-PLUS GAMING|TUF B450M-PLUS GAMING|90MB0YQ0-M0EAY0,AM4,,DDR4,Micro ATX,,DDR4,,,,,,,,,,,,,93.99,9.14,177,90MB0YQ0-M0EAY0,Motherboard/b82f8651-862d-4cf0-af3c-6fdeee670dc4.json
Motherboard,b8c632b2-4d20-4e75-ba7f-0cee608b8320,Asus Z490 ROG MAXIMUS XII FORMULA DDR4 ATX,ASUS,ROG MAXIMUS XII FORMULA|MAXIMUS XII FORMULA|90MB1370-M0EAY0,LGA 1200,,DDR4,ATX,,DDR4,,,,,,,,,,,,,528.9,10,7,90MB1370-M0EAY0,Motherboard/b8c632b2-4d20-4e75-ba7f-0cee608b8320.json
Motherboard,b90a04b3-ee24-439e-91aa-167bc902670b,Gigabyte B550 AORUS ELITE V2 AM4 DDR4 ATX,Gigabyte,B550 AORUS ELITE V2|GMB55AEL2-00-G|GA-B550-AORUS-ELITE-V2|B550,AM4,,DDR4,ATX,,DDR4,,,,,,,,,,,,,145.9,0,0,GMB55AEL2-00-G,Motherboard/b90a04b3-ee24-439e-91aa-167bc902670b.json
Motherboard,b9fb5b25-0bf8-4f1e-a4ec-d2c7afa53b61,ASRock AB350 Gaming-ITX/ac AM4 DDR4 Mini ITX,ASRock,AB350 Gaming-ITX|ac|Fatal1ty AB350 Gaming-ITX|90-MXB5P0-A0UAYZ,AM4,,DDR4,Mini-ITX,,DDR4,,,,,,,,,,,,,182.8264463,9.04,25,90-MXB5P0-A0UAYZ,Motherboard/b9fb5b25-0bf8-4f1e-a4ec-d2c7afa53b61.json
Motherboard,ba9aac25-6c63-44e5-a950-2c73a353fb81,ASRock Fatal1ty B450 Gaming-ITX/ac,ASRock,B450 GAMING-ITX/AC,AM4,,DDR4,Mini-ITX,,,,,,,,,,,,,,,101.3057851,0,0,B450 GAMING-ITX/AC,Motherboard/ba9aac25-6c63-44e5-a950-2c73a353fb81.json
Motherboard,bb71e6b6-a59d-4ec2-8acd-00731149303f,Gigabyte B450 Gaming X AM4 DDR4 ATX,Gigabyte,B450 Gaming X|GA-B450-GAMINGX,AM4,,DDR4,ATX,,DDR4,,,,,,,,,,,,,84.99,9.14,44,B450 Gaming X,Motherboard/bb71e6b6-a59d-4ec2-8acd-00731149303f.json
Motherboard,bfb03253-a020-4ab1-b480-3f199798cb6f,ASRock Z390 Extreme4 DDR4 ATX,ASRock,Z390 Extreme4|90-MXB880-A0UAYZ,LGA 1151,,DDR4,ATX,,DDR4,,,,,,,,,,,,,199,0,0,90-MXB880-A0UAYZ,Motherboard/bfb03253-a020-4ab1-b480-3f199798cb6f.json
Motherboard,bfbd6ed8-a085-4a0b-bc3b-dfacfc2cc920,ASRock A520 M-HVS AM4 DDR4 Micro ATX,ASRock,A520M-HVS|90-MXBE60-A0UAYZ,AM4,,DDR4,Micro ATX,,DDR4,,,,,,,,,,,,,60.01652893,0,0,90-MXBE60-A0UAYZ,Motherboard/bfbd6ed8-a085-4a0b-bc3b-dfacfc2cc920.json
Motherboard,bff2c6a5-59de-486e-8956-ecadcfc709bf,Asus TUF GAMING A520M-PLUS AM4 DDR4 Micro ATX,ASUS,TUF GAMING A520M-PLUS|90MB14Y0-M0EAY0,AM4,,DDR4,Micro ATX,,DDR4,,,,,,,,,,,,,83.99,0,0,90MB14Y0-M0EAY0,Motherboard/bff2c6a5-59de-486e-8956-ecadcfc709bf.json
Motherboard,bffa82fe-d9d3-496b-9ba9-70f20c3396a6,Asus B550 ROG STRIX -E GAMING DDR4 ATX,ASUS,ROG STRIX B550-E GAMING|STRIX B550-E GAMING|90MB1470-M0EAY0,AM4,,DDR4,ATX,,DDR4,,,,,,,,,,,,,239.89,9.76,42,90MB1470-M0EAY0,Motherboard/bffa82fe-d9d3-496b-9ba9-70f20c3396a6.json
Motherboard,c0aeef64-5cd6-4932-a7a7-8ece5969bf12,Asus Z490 ProART CREATOR 10G LGA1200 DDR4 ATX,ASUS,ProART Z490-CREATOR 10G|90MB14E0-M0EAY0,LGA 1200,,DDR4,ATX,,DDR4,,,,,,,,,,,,,369.9,0,0,90MB14E0-M0EAY0,Motherboard/c0aeef64-5cd6-4932-a7a7-8ece5969bf12.json
Motherboard,c1b4e544-5c6b-4c66-a859-5a0cb733f07a,ASRock B550M Steel Legend DDR4 Micro ATX,ASRock,B550M Steel Legend|90-MXBCU0-A0UAYZ|B550M STEEL LEGEND,AM4,,DDR4,Micro ATX,,DDR4,,,,,,,,,,,,,143.91,10,2,90-MXBCU0-A0UAYZ,Motherboard/c1b4e544-5c6b-4c66-a859-5a0cb733f07a.json
Motherboard,c26da555-0cd2-4e25-8be8-0cd60955d2ee,Asus X470 Prime X470-Pro AM4 DDR4 ATX,ASUS,Prime X470-Pro|90MB0XG0-M0EAY0,AM4,,DDR4,ATX,,DDR4,,,,,,,,,,,,,164.9,9.36,150,90MB0XG0-M0EAY0,Motherboard/c26da555-0cd2-4e25-8be8-0cd60955d2ee.json
Motherboard,c3111659-9164-427f-8056-47748e9fd2e8,ASRock X570 Phantom Gaming-ITX/TB3 AM4 DDR4 Mini ITX,ASRock,X570 PHANTOM GAMING-ITX|TB3|90-MXBB10-A0UAYZ,AM4,,DDR4,Mini-ITX,,DDR4,,,,,,,,,,,,,244.9,5.33,6,90-MXBB10-A0UAYZ,Motherboard/c3111659-9164-427f-8056-47748e9fd2e8.json
Motherboard,c73c50c8-755d-4904-990a-47fdd1ba65a1,Asus H470 ROG STRIX H470-I GAMING LGA1200 DDR4 Mini ITX,ASUS,ROG STRIX H470-I GAMING|90MB12U0-M0EAY0,LGA 1200,,DDR4,Mini-ITX,,DDR4,,,,,,,,,,,,,167.9,9.6,5,90MB12U0-M0EAY0,Motherboard/c73c50c8-755d-4904-990a-47fdd1ba65a1.json
Motherboard,c79fd6f6-5e1c-4484-8ada-b88eb29e6a65,Asus B360 Prime B360-Plus LGA1151 DDR4 ATX,ASUS,PRIME B360-PLUS|90MB0WB0-M0EAY0,LGA 1151,,DDR4,ATX,,DDR4,,,,,,,,,,,,,87.6446281,9.06,17,90MB0WB0-M0EAY0,Motherboard/c79fd6f6-5e1c-4484-8ada-b88eb29e6a65.json
Motherboard,c809f305-2f8f-41e7-8db5-1ade8b000955,Gigabyte X299 UD4 Pro LGA2066 DDR4 ATX,Gigabyte,X299 UD4 Pro|X299 UD4 Pro (rev. 1.0)|GA-X299-UD4-PRO,LGA 2066,,DDR4,ATX,,DDR4,,,,,,,,,,,,,245.9,8.5,8,X299 UD4 Pro,Motherboard/c809f305-2f8f-41e7-8db5-1ade8b000955.json
Motherboard,c80bea96-1284-465a-a046-eb6674813b99,Asus AMD A320 PRIME A320M-C R2.0 DDR4 Micro ATX,ASUS,PRIME A320M-C R2.0|90MB0UE0-M0EAY0,AM4,,DDR4,Micro ATX,,DDR4,,,,,,,,,,,,,73.2231405,9.25,8,90MB0UE0-M0EAY0,Motherboard/c80bea96-1284-465a-a046-eb6674813b99.json
Motherboard,c8401438-9938-4f34-93c9-91d6e2d484f5,ASRock X570 Phantom Gaming X DDR4 ATX,ASRock,X570 Phantom Gaming X|90-MXBAN0-A0UAYZ|90-MXBAN3-A0UAYZ,AM4,,DDR4,ATX,,DDR4,,,,,,,,,,,,,314,9.67,6,90-MXBAN0-A0UAYZ,Motherboard/c8401438-9938-4f34-93c9-91d6e2d484f5.json
Motherboard,c959633b-e4a9-443d-ba13-9bd7a85f33f1,Gigabyte B450M DS3H WIFI DDR4 Micro ATX,Gigabyte,B450M DS3H WIFI|GA-B450M-DS3H-WIFI|B450M,AM4,,DDR4,Micro ATX,,DDR4,,,,,,,,,,,,,83.1,0,0,B450M,Motherboard/c959633b-e4a9-443d-ba13-9bd7a85f33f1.json
Motherboard,cb2ba94c-90e3-4ff9-a4d0-1acd58f8cad1,Asus B360 PRIME M-A DDR4 Micro ATX,ASUS,PRIME B360M-A|90MB0WQ0-M0EAY0,LGA 1151,,DDR4,Micro ATX,,DDR4,,,,,,,,,,,,,75.11570248,9.15,111,90MB0WQ0-M0EAY0,Motherboard/cb2ba94c-90e3-4ff9-a4d0-1acd58f8cad1.json
Motherboard,cc56547c-7d82-43ea-ab53-7226658af9e3,ASRock B460 Pro4 ATX LGA1200 Motherboard,ASRock,B460 PRO4|90-MXBCN0-A0UAYZ,LGA 1200,,DDR4,ATX,,,,,,,,,,,,,,,97.3553719,0,0,90-MXBCN0-A0UAYZ,Motherboard/cc56547c-7d82-43ea-ab53-7226658af9e3.json
Motherboard,ccf06bf0-73dd-4e14-8703-8445c8a8de4e,Gigabyte B450M DS3H AM4 DDR4 Micro ATX,Gigabyte,B450M DS3H|GA-B450M-DS3H|B450M,AM4,,DDR4,Micro ATX,,DDR4,,,,,,,,,,,,,83.1,0,0,B450M,Motherboard/ccf06bf0-73dd-4e14-8703-8445c8a8de4e.json
Motherboard,cd4fad6b-2c1a-4287-aa9d-fb0f82f18e78,ASUS TRX40 ROG Zenith II Extreme sTRX4 DDR4 EATX,ASUS,Zenith II Extreme|ROG Zenith II Extreme|90MB12C0-M0EAY0,sTRX4,,DDR4,EATX,,DDR4,,,,,,,,,,,,,799.89,10,2,90MB12C0-M0EAY0,Motherboard/cd4fad6b-2c1a-4287-aa9d-fb0f82f18e78.json
Motherboard,cdfd8624-6987-4bfd-b567-06fff3f84038,Gigabyte B450 AORUS PRO DDR4 ATX,Gigabyte,B450 AORUS PRO|GA-B450-AORUS-PRO,AM4,,DDR4,ATX,,DDR4,,,,,,,,,,,,,110.9,9.29,359,B450 AORUS PRO,Motherboard/cdfd8624-6987-4bfd-b567-06fff3f84038.json
Motherboard,ce15038a-e134-4ec7-880a-7e1b5298dd2f,Asus H310 PRIME H310M-E R2.0 LGA1151 DDR4 Micro ATX,ASUS,PRIME H310M-E R2.0|90MB0Z20-M0EAY0|90MB0Z20-M0AAY0,LGA 1151,,DDR4,Micro ATX,,DDR4,,,,,,,,,,,,,59.99,9.15,89,90MB0Z20-M0EAY0,Motherboard/ce15038a-e134-4ec7-880a-7e1b5298dd2f.json
Motherboard,d078fe2d-1b09-4621-92d0-3ea05db26507,ASRock B350 AB350M Pro4 AM4 DDR4 Micro ATX,ASRock,AB350M Pro4|90-MXB520-A0UAYZ|AB350M PRO4,AM4,,DDR4,Micro ATX,,DDR4,,,,,,,,,,,,,69.11570248,8.86,51,90-MXB520-A0UAYZ,Motherboard/d078fe2d-1b09-4621-92d0-3ea05db26507.json
Motherboard,d0c6cd56-9f07-40d1-9e40-1f2f7a94e423,Asus ROG STRIX Z490-G GAMING WI-FI DDR4 Micro ATX,ASUS,ROG STRIX Z490-G GAMING (WI-FI)|90MB1300-M0EAY0,LGA 1200,,DDR4,Micro ATX,,DDR4,,,,,,,,,,,,,253.89,10,1,90MB1300-M0EAY0,Motherboard/d0c6cd56-9f07-40d1-9e40-1f2f7a94e423.json
Motherboard,d3705541-0247-4869-bc6a-93023a638f03,MSI B450M PRO-VDH MAX AM4 DDR4 Micro ATX,MSI,B450M PRO-VDH MAX|7A38-043R|B450PVDHMAX|911-7A38-043,AM4,,DDR4,Micro ATX,,DDR4,,,,,,,,,,,,,71.95,9.16,353,911-7A38-043,Motherboard/d3705541-0247-4869-bc6a-93023a638f03.json
Motherboard,d3c50205-17dc-4e5d-90d1-e1ebd8898543,Asus ROG STRIX B550-A GAMING DDR4 ATX,ASUS,ROG STRIX B550-A GAMING|90MB15J0-M0EAY0|90MB15J0-MVAAY0|ROG Strix B550-A Gaming,AM4,,DDR4,ATX,,DDR4,,,,,,,,,,,,,181.9,0,0,90MB15J0-M0EAY0,Motherboard/d3c50205-17dc-4e5d-90d1-e1ebd8898543.json
Motherboard,d4adb577-2419-4c31-bc6c-0a55a0cbc6be,MSI B360M PRO-VH DDR4 Micro ATX,MSI,B360M PRO-VH|911-7B53-001,LGA 1151,,DDR4,Micro ATX,,DDR4,,,,,,,,,,,,,62.98,8.57,14,911-7B53-001,Motherboard/d4adb577-2419-4c31-bc6c-0a55a0cbc6be.json
Motherboard,d5228d3d-a1c0-43a9-ae67-c1dd352d2363,Asus B365 PRIME B365M-A LGA1151 DDR4 Micro ATX,ASUS,PRIME B365M-A|PRIME-B365M-A|90MB10N0-M0EAY0,LGA 1151,,DDR4,Micro ATX,,DDR4,,,,,,,,,,,,,77.98,9.28,47,90MB10N0-M0EAY0,Motherboard/d5228d3d-a1c0-43a9-ae67-c1dd352d2363.json
Motherboard,d62b2ef4-b9ef-4e3d-bc02-fb1a89e741c0,Biostar A520 A520MH AM4 DDR4 Micro ATX,Biostar,A520MH,AM4,,DDR4,Micro ATX,,DDR4,,,,,,,,,,,,,60.56198347,0,0,A520MH,Motherboard/d62b2ef4-b9ef-4e3d-bc02-fb1a89e741c0.json
Motherboard,d72858c7-42da-42c9-9e73-9cb001af8575,Asus Pro WS X570-ACE AM4 DDR4 ATX,ASUS,Pro WS X570-ACE|90MB11M0-M0EAY0,AM4,,DDR4,ATX,,DDR4,,,,,,,,,,,,,281.7024793,6,1,90MB11M0-M0EAY0,Motherboard/d72858c7-42da-42c9-9e73-9cb001af8575.json
Motherboard,d8bf6af3-cff1-467d-87c1-87ebfde3fc4b,ASRock H410 M-ITX/ac DDR4 Mini ITX,ASRock,H410M-ITX|ac|90-MXBCT0-A0UAYZ,LGA 1200,,DDR4,Mini-ITX,,DDR4,,,,,,,,,,,,,84.02479339,0,0,90-MXBCT0-A0UAYZ,Motherboard/d8bf6af3-cff1-467d-87c1-87ebfde3fc4b.json
Motherboard,da207009-b40c-4858-a32c-153a2a6ba16b,Gigabyte B450 AORUS ELITE DDR4 ATX,Gigabyte,B450 AORUS ELITE|GA-B450-AORUS-ELITE|B450,AM4,,DDR4,ATX,,DDR4,,,,,,,,,,,,,92.99,9.26,298,B450 AORUS ELITE,Motherboard/da207009-b40c-4858-a32c-153a2a6ba16b.json
Motherboard,db6063cb-d22a-4c9f-811e-09a5a0931fe2,Asus B460-F ROG STRIX GAMING LGA1200 DDR4 ATX,ASUS,ROG STRIX B460-F GAMING|90MB13R0-M0EAY0,LGA 1200,,DDR4,ATX,,DDR4,,,,,,,,,,,,,149.89,10,1,90MB13R0-M0EAY0,Motherboard/db6063cb-d22a-4c9f-811e-09a5a0931fe2.json
Motherboard,dc9a038e-50b1-4786-8897-779d81880bc7,MSI A520M PRO DDR4 Micro ATX,MSI,A520M PRO|7D14-005R|911-7C96-001|A520M-A PRO|7C96-001R,AM4,,DDR4,Micro ATX,,DDR4,,,,,,,,,,,,,54.70247934,10,1,911-7C96-001,Motherboard/dc9a038e-50b1-4786-8897-779d81880bc7.json
Motherboard,dd1aaf89-510a-42e7-940c-c5113fe05a6c,Asus AMD X399 ROG ZENITH EXTREME ALPHA sTR4 DDR4 EATX,ASUS,ROG ZENITH EXTREME ALPHA|90MB10G0-M0EAY0,TR4,,DDR4,EATX,,DDR4,,,,,,,,,,,,,599.91,9.5,4,90MB10G0-M0EAY0,Motherboard/dd1aaf89-510a-42e7-940c-c5113fe05a6c.json
Motherboard,de54212b-ea18-410d-8c10-8323fb182731,Asus B450 TUF GAMING PLUS II DDR4 ATX,ASUS,TUF GAMING B450-PLUS II|90MB1650-M0EAY0,AM4,,DDR4,ATX,,DDR4,,,,,,,,,,,,,123.1818182,0,0,90MB1650-M0EAY0,Motherboard/de54212b-ea18-410d-8c10-8323fb182731.json
Motherboard,de630c95-45c9-4bbe-bfb5-30cc9a3f752e,ASRock Z490 Steel Legend DDR4 ATX,ASRock,Z490 Steel Legend|90-MXBC10-A0UAYZ,LGA 1200,,DDR4,ATX,,DDR4,,,,,,,,,,,,,188.91,10,1,90-MXBC10-A0UAYZ,Motherboard/de630c95-45c9-4bbe-bfb5-30cc9a3f752e.json
Motherboard,e06953f6-9bde-4ce5-b22a-6c130be93d2c,MSI TRX40 PRO 10G sTRX4 DDR4 ATX,MSI,TRX40 PRO 10G|911-7C60-001|7C60-001R,sTRX4,,DDR4,ATX,,DDR4,,,,,,,,,,,,,457.4297521,0,0,911-7C60-001,Motherboard/e06953f6-9bde-4ce5-b22a-6c130be93d2c.json
Motherboard,e13268ff-3bc6-4e4e-8ef9-1ddd137995f8,ASRock B450 M/ac R2.0 WIFI DDR4 Micro ATX,ASRock,B450M|ac R2.0|B450M/AC R2.0,AM4,,DDR4,Micro ATX,,DDR4,,,,,,,,,,,,,83.1,0,0,B450M,Motherboard/e13268ff-3bc6-4e4e-8ef9-1ddd137995f8.json
Motherboard,e1b56571-d8ca-4ea5-ae4e-f7b59d8a7d5a,Gigabyte A520M S2H (Rev. 1.x),Gigabyte,A520M-S2H-rev-1x|A520M S2H|GAA52MS2H-00-G,AM4,,DDR4,Micro ATX,,,,,,,,,,,,,,,62.99,10,1,GAA52MS2H-00-G,Motherboard/e1b56571-d8ca-4ea5-ae4e-f7b59d8a7d5a.json
Motherboard,e1b81849-2f0c-4882-adb6-ddfa1a67a810,ASRock B365 Phantom Gaming 4 DDR4 ATX LGA1151,ASRock,B365 Phantom Gaming 4|90-MXB9U0-A0UAYZ,LGA 1151,,DDR4,ATX,,DDR4,,,,,,,,,,,,,97.88429752,0,0,90-MXB9U0-A0UAYZ,Motherboard/e1b81849-2f0c-4882-adb6-ddfa1a67a810.json
Motherboard,e209a926-007e-442b-82b0-7ede783e845c,Asus B450-PLUS TUF GAMING DDR4 ATX,ASUS,B450-PLUS GAMING|TUF B450-PLUS GAMING|90MB0YM0-M0EAY0,AM4,,DDR4,ATX,,DDR4,,,,,,,,,,,,,79,9.39,459,90MB0YM0-M0EAY0,Motherboard/e209a926-007e-442b-82b0-7ede783e845c.json
Motherboard,e4e23f23-ec97-4073-9b79-bcfebd71404e,ASRock Z490 M-ITX/ac LGA1200 DDR4 Mini ITX,ASRock,Z490M-ITX|ac|90-MXBC00-A0UAYZ,LGA 1200,,DDR4,Mini-ITX,,DDR4,,,,,,,,,,,,,159.9,0,0,90-MXBC00-A0UAYZ,Motherboard/e4e23f23-ec97-4073-9b79-bcfebd71404e.json
Motherboard,e5032f02-46b3-453d-8fe2-f5fad914574e,ASUS B550 ROG STRIX F GAMING DDR4 ATX,ASUS,ROG STRIX B550-F GAMING|STRIX B550-F GAMING|90MB14S0-M0EAY0,AM4,,DDR4,ATX,,DDR4,,,,,,,,,,,,,189.9,9.86,57,90MB14S0-M0EAY0,Motherboard/e5032f02-46b3-453d-8fe2-f5fad914574e.json
Motherboard,e5caeb3a-d368-4bfe-a070-15599ee74678,ASRock X399 Fatal1ty X399 Professional Gaming sTR4 DDR4 ATX,ASRock,X399 Professional Gaming|Fatal1ty X399 Professional Gaming|90-MXB5Q0-A0UAYZ|X399 PROFESSIONAL GAMING,TR4,,DDR4,ATX,,DDR4,,,,,,,,,,,,,384.2561983,8.86,7,90-MXB5Q0-A0UAYZ,Motherboard/e5caeb3a-d368-4bfe-a070-15599ee74678.json
Motherboard,e707fd3c-82d5-4cf2-9ad7-1e6930805236,Gigabyte X570 AORUS MASTER DDR4 ATX,Gigabyte,X570 AORUS MASTER|GA-X570-AORUS-MASTER|889523017470,AM4,,DDR4,ATX,,DDR4,,,,,,,,,,,,,379.9,9.81,32,X570 AORUS MASTER,Motherboard/e707fd3c-82d5-4cf2-9ad7-1e6930805236.json
Motherboard,e7bb2138-b0ef-4881-9956-4d797dafb0de,Asus B460-H ROG STRIX GAMING LGA1200 DDR4 ATX,ASUS,ROG STRIX B460-H GAMING|90MB13Q0-M0EAY0|STRIX B460-H GAMING,LGA 1200,,DDR4,ATX,,DDR4,,,,,,,,,,,,,124.6528926,10,3,90MB13Q0-M0EAY0,Motherboard/e7bb2138-b0ef-4881-9956-4d797dafb0de.json
Motherboard,eb69638a-40e5-4e10-b550-e6780e11ec32,ASRock B550M Pro4 AM4 DDR4 Micro ATX,ASRock,B550M Pro4|90-MXBDK0-A0UAYZ|B550M PRO4,AM4,,DDR4,Micro ATX,,DDR4,,,,,,,,,,,,,109.9,10,1,90-MXBDK0-A0UAYZ,Motherboard/eb69638a-40e5-4e10-b550-e6780e11ec32.json
Motherboard,ee3d41ab-e854-4166-a518-63567e5dbb4e,ASRock B450M Steel Legend DDR4 Micro ATX,ASRock,B450M Steel Legend|90-MXB9Y0-A0UAYZ|B450M STEEL LEGEND,AM4,,DDR4,Micro ATX,,DDR4,,,,,,,,,,,,,89,9.1,60,90-MXB9Y0-A0UAYZ,Motherboard/ee3d41ab-e854-4166-a518-63567e5dbb4e.json
Motherboard,ee9afa99-f676-4367-b848-ddae3f305303,Gigabyte Z490 VISION D DDR4 ATX LGA1200,Gigabyte,Z490 VISION D|GA-Z490-VISION-D,LGA 1200,,DDR4,ATX,,DDR4,,,,,,,,,,,,,319.9,10,2,Z490 VISION D,Motherboard/ee9afa99-f676-4367-b848-ddae3f305303.json
Motherboard,ef073727-ebe3-429c-a45c-3ad94f6ab9e9,Gigabyte B365 GA-B365M-D3H LGA1151 DDR4 Micro ATX,Gigabyte,GA-B365M-D3H|B365M D3H,LGA 1151,,DDR4,Micro ATX,,DDR4,,,,,,,,,,,,,89.99,9.33,60,B365M D3H,Motherboard/ef073727-ebe3-429c-a45c-3ad94f6ab9e9.json
Motherboard,ef5261d3-509d-4ad7-af98-ad4afecbc86c,ASUS ROG STRIX B550-F GAMING WIFI DDR4 ATX,ASUS,ROG STRIX B550-F GAMING (WI-FI)|STRIX B550-F GAMING (WI-FI)|90MB14F0-M0EAY0,AM4,,DDR4,ATX,,DDR4,,,,,,,,,,,,,200.9,9.86,57,90MB14F0-M0EAY0,Motherboard/ef5261d3-509d-4ad7-af98-ad4afecbc86c.json
Motherboard,f023d38e-eda9-45aa-8d65-e240ff41933e,MSI X570 MAG TOMAHAWK WIFI DDR4 ATX,MSI,MAG X570 TOMAHAWK WIFI|911-7C84-001|X570 TOMAHAWK WIFI|7C84-001R,AM4,,DDR4,ATX,,DDR4,,,,,,,,,,,,,214.9,9.31,90,911-7C84-001,Motherboard/f023d38e-eda9-45aa-8d65-e240ff41933e.json
